,name,neighbourhood,latitude,longitude,room_type
292,Cozy Chic Apt In Mexico City !,Cuauhtémoc,19.43931,-99.16368,Entire home/apt
293,Renting minimum one year. Nice apt Narvarte,Benito Juárez,19.38597,-99.15545,Entire home/apt
294,Big sunny flat Plaza Rio de Janeiro,Cuauhtémoc,19.41979,-99.16363,Entire home/apt
295,Lovely Studio in Perfect Location!,Miguel Hidalgo,19.40268,-99.17152,Entire home/apt
296,Walk to Museums from an Elegant Apartment with a Balcony,Miguel Hidalgo,19.42858,-99.18141999999999,Entire home/apt
297,MASTER ROOM IN THE GREAT HOUSE,Miguel Hidalgo,19.406579999999998,-99.18760999999999,Private room
298,"Best area HOUSE in ROMA, 3bd two floors!",Cuauhtémoc,19.4144,-99.15679,Entire home/apt
299,Large bedroom with sunny work space @ La Mansion,Cuauhtémoc,19.4086,-99.16261999999999,Private room
300,Acogedor departamento en Coyoacán,Coyoacán,19.357129999999998,-99.16026,Entire home/apt
301,Cómodo y espacioso loft en Coyoacán,Coyoacán,19.35448,-99.16334,Entire home/apt
302,Amplio y luminoso loft en Coyoacán,Coyoacán,19.354039999999998,-99.16114,Entire home/apt
303,La bella Roma,Cuauhtémoc,19.41354,-99.16065,Entire home/apt
304,Coyoacan Historic Studio Apartment,Coyoacán,19.35156,-99.16861,Entire home/apt
305,Amazing apartment Mexico City!!!,Cuauhtémoc,19.417360000000002,-99.16058000000001,Entire home/apt
306,New Suite in Historic Residence!,Cuauhtémoc,19.41522,-99.16728,Entire home/apt
307,5 min from CDMX´s airport,Venustiano Carranza,19.439870000000003,-99.08805,Entire home/apt
308,Coyoacán: habitación agradable para ti!,Coyoacán,19.34173,-99.15615,Private room
309,Private rooms near old Coyoacan center,Coyoacán,19.34179,-99.15326999999999,Private room
310,♥Affordable Mexico City Airport♥,Iztacalco,19.401329999999998,-99.13096999999999,Entire home/apt
311,Departamento 2 dormitorios x Antara,Miguel Hidalgo,19.442970000000003,-99.20034,Private room
312,Polanco Concept Studio Loft...,Miguel Hidalgo,19.43692,-99.19006999999999,Entire home/apt
313,"COUSY HOUSE FOR 8, SAN MIGUEL DE ALLENDE. IDEAL 4Y",Benito Juárez,19.39149,-99.15864,Shared room
314,FAMILY CITY HOME NEXT TO BEAUTIFUL PARK,Miguel Hidalgo,19.41131,-99.19899000000001,Entire home/apt
315,COYOACAN NICE ♥ FLAT !!,Coyoacán,19.3537,-99.16915999999999,Entire home/apt
316,Nice and luminous apartment in Coyoacan,Coyoacán,19.3441,-99.15786,Entire home/apt
317,Walk to WTC from a Family Apartment in a Trendy Neighborhood,Benito Juárez,19.387520000000002,-99.17468000000001,Entire home/apt
318,"Cosy Apt, 10 minutes to Condesa!",Benito Juárez,19.38994,-99.18621,Private room
319,Stay like a local in Roma Norte,Cuauhtémoc,19.4187,-99.15921999999999,Private room
320,Charming Apt in the best location,Cuauhtémoc,19.41294,-99.15666999999999,Entire home/apt
321,Monthly Sublet in Colonia Popular,Coyoacán,19.32819,-99.16762,Entire home/apt
322,Charming apartment at the BEST PRICE! Awesome area,Miguel Hidalgo,19.40081,-99.18432,Entire home/apt
323,"Sunny, quiet room next to UNAM",Coyoacán,19.33496,-99.16153,Private room
324,"Sunny, quiet room near UNAM",Coyoacán,19.33484,-99.1621,Private room
325,PASEO DE LA REFORMAGYM+POOL+SPA,Cuauhtémoc,19.433970000000002,-99.15445,Entire home/apt
326,Bright and beautiful apt Narvarte,Benito Juárez,19.38198,-99.15204,Entire home/apt
327,Green & cozy oasis at city rooftop,Benito Juárez,19.39402,-99.15869,Private room
328,"Cozy & sunny, 1br, balcony, 100m² & Great location",Cuauhtémoc,19.41435,-99.17503,Entire home/apt
329,Historic Center apartment,Cuauhtémoc,19.433889999999998,-99.14504000000001,Entire home/apt
330,Modern Apt. in Historic District,Cuauhtémoc,19.435029999999998,-99.14506999999999,Entire home/apt
331,AR 218 BUSINESS HOTEL CONDESA CDMX,Cuauhtémoc,19.40671,-99.17468000000001,Private room
332,Bright Downtown Terrace Loft,Cuauhtémoc,19.427529999999997,-99.13566999999999,Entire home/apt
333,Explore Cultural Landmarks from a Cozy Loft with a Pool,Cuauhtémoc,19.41603,-99.17834,Entire home/apt
334,Best suite and local taste in Pedregal,Álvaro Obregón,19.32514,-99.21164,Entire home/apt
335,Nice room near colonia Condesa,Miguel Hidalgo,19.402420000000003,-99.18181,Private room
336,Comfy room in polanco,Miguel Hidalgo,19.437179999999998,-99.20756999999999,Private room
337,3 habitaciones en renta por Tec de Monterrey,Xochimilco,19.2699,-99.13133,Private room
338,2 BEDS BRM Nestled b/t Roma/Condesa,Cuauhtémoc,19.41666,-99.16751,Private room
339,Feel like in your own apartment,Cuauhtémoc,19.42073,-99.17257,Entire home/apt
340,Luxury apartments in Roma/Condesa,Cuauhtémoc,19.41834,-99.16618000000001,Entire home/apt
341,GREAT PLACE TO STAY @ POLANCO MEX,Miguel Hidalgo,19.42911,-99.17551999999999,Private room
342,Beautiful Room for 2 with p/Bathroom - Roma,Cuauhtémoc,19.418110000000002,-99.16226,Private room
343,BRIGHT & MODERN TWO LEVEL PENTHOUSE,Cuauhtémoc,19.4249,-99.16551,Entire home/apt
344,Luxury Studios in Roma/Condesa,Cuauhtémoc,19.41912,-99.16591,Entire home/apt
345,2 beds & private bathroom in Downtown,Cuauhtémoc,19.42792,-99.13794,Private room
346,Hello modern Mexico City!,Cuauhtémoc,19.42652,-99.16583,Private room
347,Best value for your money!,Benito Juárez,19.39215,-99.1854,Entire home/apt
348,Bright and fresh loft great area!,Miguel Hidalgo,19.41114,-99.19244,Entire home/apt
349,Room for rent in Mexico City ,Benito Juárez,19.39783,-99.17294,Private room
350,GREAT LOCATED PRV8 ROOM!!,Benito Juárez,19.372429999999998,-99.14234,Private room
351,Cerca de Víveros Coyoacán y metro (SOLO FEBRERO),Coyoacán,19.34176,-99.18064,Private room
352,Habitación independiente,Benito Juárez,19.37894,-99.17519,Private room
353,"Bricks, Leather, and Rustic Wood at a 1920s Character Loft",Cuauhtémoc,19.425629999999998,-99.16018000000001,Entire home/apt
354,Excellent location renovated Apt. Roma/Condesa,Cuauhtémoc,19.41676,-99.17296999999999,Entire home/apt
355,"Beautiful room, amazing view",Cuauhtémoc,19.42715,-99.16813,Private room
356,En el corazón de la escandón,Miguel Hidalgo,19.40171,-99.17793,Private room
357,Rent a large room with private bath,Cuauhtémoc,19.410870000000003,-99.17434,Private room
358,Great room just 5 min from Santa Fe,Cuajimalpa de Morelos,19.34593,-99.30066,Private room
359,"Ideal Downtown Condo Private Tours, Lap Pool 105",Cuauhtémoc,19.433670000000003,-99.14681999999999,Entire home/apt
360,Colonial Suite,Cuauhtémoc,19.437279999999998,-99.13585,Entire home/apt
361,Warm and Welcoming House with Custom Woodwork in Condesa,Cuauhtémoc,19.40987,-99.1798,Entire home/apt
362,Pretty apartment located near Coyoacán,Benito Juárez,19.363139999999998,-99.17394,Entire home/apt
363,**Zen Loft**,Miguel Hidalgo,19.41256,-99.18836,Entire home/apt
364,STUDIO & TERRACE APARTMENT,Miguel Hidalgo,19.41209,-99.18337,Entire home/apt
365,Loft in the fun part of Condesa,Cuauhtémoc,19.40857,-99.17544000000001,Entire home/apt
366,Casa El Santo,Cuauhtémoc,19.4386,-99.13752,Entire home/apt
367,"casa en el sur, zona coyoacan",Coyoacán,19.3183,-99.16781,Private room
368,Room in new apartment of 1250ft²,Benito Juárez,19.39309,-99.15082,Private room
369,"Villa María, Heart of Coyoacan",Coyoacán,19.35406,-99.1634,Private room
370,Art Deco in Condesa King,Cuauhtémoc,19.41208,-99.17668,Private room
371,Beautiful Hideaway in Historic Building Across from the Park,Cuauhtémoc,19.42256,-99.16074,Entire home/apt
372,50Mb ⭐️ Breakfast ❤️ Balcony ✅ Roof Garden Netflix,Cuauhtémoc,19.422829999999998,-99.16403000000001,Entire home/apt
373,"Safe, cozy, excelent location",Cuauhtémoc,19.40669,-99.17655,Entire home/apt
374,Amplio espacio con 2 habitaciones.,Coyoacán,19.3451,-99.16039,Entire home/apt
375,Two rooms in Narvarte apartment,Benito Juárez,19.3958,-99.1521,Private room
376,1BR Studio in the heart of Coyoacan,Coyoacán,19.34705,-99.16738000000001,Entire home/apt
377,Habitación en estudio de artista No. 1,Cuauhtémoc,19.421210000000002,-99.15682,Private room
378,AMAZING LOCATION!!! SUPER COZY APARTMENT!!!,Cuauhtémoc,19.4305,-99.16609,Entire home/apt
379,IDEAL FOR A GROUP IN ROMA / CONDESA,Cuauhtémoc,19.41647,-99.16689000000001,Private room
380,Luxury Apt. at Paseo de la Reforma,Cuauhtémoc,19.42594,-99.16625,Entire home/apt
381,2 bed room flat near from Coyoacan,Benito Juárez,19.36974,-99.14493,Private room
382,CASA EN PRIVADA MUY SEGURA LOMAS DE SAN ANGEL INN,Álvaro Obregón,19.34581,-99.20706,Entire home/apt
383,Apartment w/ terrace (2 rooms 3 baths) @ Roma,Cuauhtémoc,19.41665,-99.16225,Entire home/apt
384,Luxury Apartments in Roma/Condesa,Cuauhtémoc,19.41832,-99.16471,Entire home/apt
385,Habitación y estudio con TV,Miguel Hidalgo,19.41006,-99.18733,Private room
386,City Center - The Vestry,Cuauhtémoc,19.43554,-99.13906999999999,Entire home/apt
387,Mini Loft in Art Condesa +best People  Location,Cuauhtémoc,19.40703,-99.17107,Private room
388,Charming room Center Coyoacan FRIDA,Coyoacán,19.338,-99.15243000000001,Private room
389,An old family home,Álvaro Obregón,19.3583,-99.18627,Private room
390,Amazing 2BR in Condesa with fantastic City View,Cuauhtémoc,19.41324,-99.17177,Entire home/apt
391,A small independent space,Miguel Hidalgo,19.418029999999998,-99.1798,Private room
392,BEST APARTMENT IN ALL MEXICO CITY,Miguel Hidalgo,19.43242,-99.19022,Private room
393,Reforma a la puerta. Zona Rosa.,Cuauhtémoc,19.42547,-99.16954,Private room
394,Casa en las Lomas de Chapultepec,Miguel Hidalgo,19.3974,-99.22766,Private room
395,Habitación con baño cerca condesa,Miguel Hidalgo,19.41177,-99.18687,Private room
396,"Bright, quiet, clean, centric, garden view",Benito Juárez,19.39436,-99.17688000000001,Private room
397,Great apartment Mexico city center,Cuauhtémoc,19.4451,-99.15657,Entire home/apt
398,Habitación en la Narvarte,Benito Juárez,19.38734,-99.15225,Private room
399,Sunny room + balcony in classic house,Benito Juárez,19.39414,-99.17685999999999,Private room
400,Estudio con entrada independiente y baño privado,Benito Juárez,19.375420000000002,-99.17232,Entire home/apt
401,Dine on the Vine-covered Terrace at a Tranquil Condesa Oasis,Cuauhtémoc,19.41731,-99.1715,Entire home/apt
402,Cozy Apt / Best Deal in Escandon,Miguel Hidalgo,19.40343,-99.17456999999999,Entire home/apt
403,"Super nice room in Coyoacan, 5 minutes UNAM",Coyoacán,19.33605,-99.18024,Private room
404,Modern 1 BR Apartment in the Heart of DF,Cuauhtémoc,19.41374,-99.17385999999999,Entire home/apt
405,Condesa cozy w/private bathroom,Cuauhtémoc,19.41871,-99.17506,Private room
406,"5* Dtown! Terrace, Kitchen and WIFI",Venustiano Carranza,19.41682,-99.11766999999999,Entire home/apt
407,Cuarto en la Juárez,Cuauhtémoc,19.42809,-99.15720999999999,Private room
408,"2BD, 2 Queen size beds, 2 bathrooms, security 24hr",Benito Juárez,19.379360000000002,-99.18745,Entire home/apt
409,COZY LOFT IN A UNIQUE LOCATION,Miguel Hidalgo,19.43105,-99.17519,Entire home/apt
410,Sofa-cama en Narvarte DF,Benito Juárez,19.39633,-99.1517,Shared room
411,En el corazón del Centro Histórico,Cuauhtémoc,19.43848,-99.13632,Private room
412,Luxury Studios in Roma/Condesa,Cuauhtémoc,19.41875,-99.16545,Entire home/apt
413,Bello Departamento Parques Polanco,Miguel Hidalgo,19.44181,-99.18754,Entire home/apt
414,"Villa Patricia, Heart of Coyoacan",Coyoacán,19.35333,-99.16139,Private room
415,"Villa Conchita, Heart of Coyoacan",Coyoacán,19.35399,-99.16138000000001,Private room
416,Dormitorio con baño privado en Anzures-CDMX,Miguel Hidalgo,19.4321,-99.17323,Private room
417,,Miguel Hidalgo,19.43215,-99.19086999999999,Private room
418,Mex Suites Casa Azúl B&B,Benito Juárez,19.3789,-99.18337,Private room
419,Two room suite into the best hotel of Santa Fe,Cuajimalpa de Morelos,19.35965,-99.27968,Entire home/apt
420,Private Room with perfect location,Cuauhtémoc,19.42963,-99.17329000000001,Private room
421,2 bedroom apt in Colonia Juarez,Cuauhtémoc,19.42642,-99.1595,Entire home/apt
422,Excelent suite with kitchenette,Cuauhtémoc,19.42455,-99.15942,Private room
423,Stylish & Comfortable apt @ Condesa,Miguel Hidalgo,19.4061,-99.17907,Entire home/apt
424,Nice room near downtown & Coyoacan,Coyoacán,19.33643,-99.13076,Shared room
425,Cool apartment in the heart of DF!,Miguel Hidalgo,19.39641,-99.18547,Private room
426,Illuminated room in safe building 1,Cuauhtémoc,19.41284,-99.16051999999999,Private room
427,Studio Downtown Historic Coyoacan,Coyoacán,19.34617,-99.16574,Entire home/apt
428,2 bedroom very well located apt,Benito Juárez,19.38932,-99.15924,Entire home/apt
429,PRECIOSO APARTAMENTO DE 70 M2,Benito Juárez,19.36441,-99.15302,Entire home/apt
430,"Tlalpan habitación, área compartida",Tlalpan,19.28574,-99.16009,Private room
431,Cozy house with ROOF GARDEN,Benito Juárez,19.38974,-99.18328000000001,Private room
432,1 bedroom apaprtment hotel style service,Miguel Hidalgo,19.43487,-99.20645,Entire home/apt
433,Departamento de Lujo en Polanco,Miguel Hidalgo,19.43105,-99.20278,Entire home/apt
434,Departamento Bosque de Duraznos,Miguel Hidalgo,19.40571,-99.24274,Entire home/apt
435,luxury apartment in Palmas,Miguel Hidalgo,19.42504,-99.22547,Entire home/apt
436,rooms & bed & bathroom,Cuauhtémoc,19.41129,-99.14497,Private room
437,apartamento de lujo en Palmas,Miguel Hidalgo,19.42416,-99.22405,Entire home/apt
438,Beautiful  2BD apt in Roma Norte,Cuauhtémoc,19.4183,-99.16239,Entire home/apt
439,Luxury apartment in Bosques,Miguel Hidalgo,19.39969,-99.25186,Entire home/apt
440,BONITA CASA CON ROOF GARDEN. Espacio interesante,Benito Juárez,19.39012,-99.18337,Private room
441,Your Home in Mexico City,Miguel Hidalgo,19.44314,-99.20015,Entire home/apt
442,Cute and cosy downtown suite,Cuauhtémoc,19.428539999999998,-99.13592,Entire home/apt
443,Cozy bedroom in col. del Valle:),Benito Juárez,19.397389999999998,-99.16646,Private room
444,Room in Mexico city,Cuauhtémoc,19.43395,-99.15064,Private room
445,Acogedor departamento en Hipódromo Condesa,Cuauhtémoc,19.41369,-99.16749,Shared room
446,Cómoda Habitación con 2 camas  (2 cuadras WTC),Benito Juárez,19.39227,-99.17471,Private room
447,#Incredible location & cozy home!!!,Cuauhtémoc,19.42182,-99.15899,Entire home/apt
448,BEAUTIFUL ROOM IN TRENDY CONDESA...,Cuauhtémoc,19.40646,-99.17588,Private room
449,Eligio Ancona Santa Maria La Rivera,Cuauhtémoc,19.45159,-99.15606,Private room
450,Luxury Studio Apartment Palmas,Miguel Hidalgo,19.42482,-99.22596999999999,Entire home/apt
451,Beautiful restored 40s apartment in Polanco♥,Miguel Hidalgo,19.42863,-99.19304,Entire home/apt
452,Room in Condesa,Cuauhtémoc,19.410339999999998,-99.16805,Private room
453,ROOM FOR RENT IN TRENDY CONDESA....,Cuauhtémoc,19.406229999999997,-99.17551,Private room
454,beatiful two bedroom apartment ,Cuauhtémoc,19.413429999999998,-99.16167,Entire home/apt
455,"Quiet 2 BDRM City Center, Tours,  Lap Pool 306",Cuauhtémoc,19.433889999999998,-99.14551,Entire home/apt
456,Cama dormitorio compartido,Cuauhtémoc,19.41907,-99.17129,Shared room
457,Departamento completo grupos de hasta 20 personas,Cuauhtémoc,19.41752,-99.1713,Entire home/apt
458,Casa con dos dormitorios 9 personas,Cuauhtémoc,19.41798,-99.17052,Entire home/apt
459,Comfortable & Centric Room,Cuauhtémoc,19.41848,-99.15259,Private room
460,Studio con servicios incluidos,Miguel Hidalgo,19.40306,-99.24098000000001,Entire home/apt
461,Mexico City Cheap and Cozy Room4,Álvaro Obregón,19.34054,-99.2607,Private room
462,Breathtaking house w patio in Roma,Cuauhtémoc,19.4223,-99.16241,Entire home/apt
463,Nice apartment in Condesa,Cuauhtémoc,19.41256,-99.18085,Entire home/apt
464,Great apartment in Condesa + Pool + Parking,Cuauhtémoc,19.41591,-99.17525,Entire home/apt
465,15€ X NT X PER..THE PLACE 2 MEET YOUR EXPECTATIONS,Cuauhtémoc,19.43348,-99.14837,Entire home/apt
466,,Miguel Hidalgo,19.401139999999998,-99.17772,Shared room
467,UNIQUE 2 BDRM/2 BATH IN ROMA W. LOTS OF LIGHT,Cuauhtémoc,19.408479999999997,-99.16434,Entire home/apt
468,"Beautiful, bright apartment",Cuauhtémoc,19.4232,-99.17295,Entire home/apt
469,"SUNNY , NICE ROOM TRENDY CONDESA...",Cuauhtémoc,19.40646,-99.17535,Private room
470,Amazing Loft @ Iconic Building R27,Cuauhtémoc,19.435470000000002,-99.15318,Entire home/apt
471,"Cozzy Studio In Condesa, Mexico DF",Cuauhtémoc,19.40596,-99.17049,Entire home/apt
472,Apartment in the Historic District,Cuauhtémoc,19.43916,-99.13761,Entire home/apt
473,In the coolest area la Juarez,Cuauhtémoc,19.42387,-99.1625,Entire home/apt
474,Spacious suite w/ King size bed in boutique B&B,Cuauhtémoc,19.44073,-99.16409,Private room
475,Big room w/ a queen size bed & lounge inside B&B,Cuauhtémoc,19.4409,-99.16402,Private room
476,Spacious room with 2 double beds inside B&B,Cuauhtémoc,19.44216,-99.16360999999999,Private room
477,Room w/ queen bed inside boutique B&B,Cuauhtémoc,19.44237,-99.16475,Private room
478,Beautiful Double Room @ a Boutique B&B,Cuauhtémoc,19.44235,-99.16495,Private room
479,Spacious Room in HIPODROMO CONDESA,Cuauhtémoc,19.4048,-99.17392,Private room
480,Apt in Condesa / Roma Norte!!!,Cuauhtémoc,19.41915,-99.17481,Entire home/apt
481,Bonito Cuarto en la Condesa,Cuauhtémoc,19.41031,-99.17425,Entire home/apt
482,Deluxe room with balcony,Cuauhtémoc,19.42379,-99.15536999999999,Private room
483,CENTRO HISTÓRICO: Nice apartment,Cuauhtémoc,19.43686,-99.14298000000001,Private room
484,"Central, comfortable and cozy in the Juarez!",Cuauhtémoc,19.42567,-99.16096999999999,Entire home/apt
485,NEW nice clean illuminated located,Cuauhtémoc,19.42091,-99.17014,Entire home/apt
486,HABITACIÓN PRIVADA,Coyoacán,19.34009,-99.17477,Private room
487,Comfortable apartment in La Condesa,Cuauhtémoc,19.410429999999998,-99.17652,Entire home/apt
488,Habitación individual en casa,Tlalpan,19.29758,-99.23210999999999,Private room
489,Lovely Loft in most of the best neighborhood 97 m2,Cuauhtémoc,19.42853,-99.1547,Entire home/apt
490,Dpto. Col. Roma ,Cuauhtémoc,19.4113,-99.15817,Entire home/apt
491,Recámara en buena ubicación,Benito Juárez,19.37746,-99.1601,Private room
492,Gorgeous 2 BR furnished loft,Benito Juárez,19.39229,-99.17625,Entire home/apt
493,Habitación en zona bien ubicada,Benito Juárez,19.37763,-99.16011,Private room
494,Whole apt. Tabachin Mex,Miguel Hidalgo,19.45019,-99.18079,Entire home/apt
495,Art Deco Suite in Historic Center,Cuauhtémoc,19.43536,-99.13622,Entire home/apt
496,Room near Condesa,Benito Juárez,19.39494,-99.18248,Private room
497,Short-Term Room w/airport shuttle,Coyoacán,19.33677,-99.12351,Entire home/apt
498,LOft. Ajusco.A 10 min de Periférico,Tlalpan,19.29274,-99.21159,Entire home/apt
499,Cuarto en renta,Cuauhtémoc,19.40869,-99.16418,Private room
500,UNIQUE ♥ SPACE IN LOVELY CONDESA,Cuauhtémoc,19.41858,-99.17656,Entire home/apt
501,"SAN ANGEL INN, picturesque area ( Room # 1 ).",Álvaro Obregón,19.35166,-99.19769000000001,Private room
